user_id,id,price,beds,livings,wc,area,street_width,age,street_direction,ketchen,furnished,district,width,length,advertiser_type,city_side,district_en,time_on_market,time_since_update,last_update_year,last_update_month,last_update_day,last_update_hour,create_time_year,create_time_month,create_time_day,create_time_hour,latitude,longitude,squareness,regular_shapeness
1120368,4202086,1050000,3,1,3,173,30,0,4,1,0,حي العارض,1.0,173.0,normal_marketer,north,Al Arid Dist.,142,12,2022,8,11,17,2022,4,3,17,24.89347,46.618211,0.005780346820809248,1.0
940567,4168061,1150000,3,1,3,164,35,0,2,1,0,حي النرجس,,,owner,north,An Narjis Dist.,152,47,2022,7,7,1,2022,3,23,21,24.842578,46.66526,,
2045620,4536475,1000000,3,2,4,133,30,0,6,0,0,حي القيروان,12.0,11.0,exclusive_marketer,north,Al Qirawan Dist.,34,13,2022,8,10,14,2022,7,19,22,24.821958,46.5903,0.9166666666666666,1.0075757575757576
1006015,4606956,1200000,3,1,3,168,36,4,4,1,0,حي القيروان,11.0,15.0,normal_marketer,north,Al Qirawan Dist.,15,11,2022,8,12,15,2022,8,8,5,24.827185,46.598126,0.7333333333333333,1.018181818181818
640349,4563050,975000,3,1,3,138,36,0,6,1,0,حي القيروان,10.0,14.0,normal_marketer,north,Al Qirawan Dist.,27,11,2022,8,12,9,2022,7,27,12,24.824924,46.583556,0.7142857142857143,0.9857142857142858
1557162,4540881,900000,3,1,3,102,30,0,6,1,0,حي النرجس,12.0,9.0,normal_marketer,north,An Narjis Dist.,33,11,2022,8,12,5,2022,7,21,3,24.845429,46.671953,0.75,0.9444444444444444
1717670,4591354,1350000,4,2,3,182,30,0,1,1,0,حي النرجس,,,,north,An Narjis Dist.,19,19,2022,8,3,21,2022,8,3,21,24.900246,46.642475,,
881468,4494052,1200000,4,1,4,174,22,3,1,1,0,حي الملقا,1.0,174.0,exclusive_marketer,north,Al Malqa Dist.,50,12,2022,8,11,14,2022,7,3,22,24.816274,46.60781,0.005747126436781609,1.0
874848,4495180,1100000,4,1,4,218,36,4,9,1,0,حي الياسمين,10.0,22.0,agent,north,Al Yasmin Dist.,50,11,2022,8,11,21,2022,7,4,12,24.829992,46.648961,0.45454545454545453,0.990909090909091
640349,4572723,1000000,4,1,3,135,40,0,4,1,0,حي القيروان,10.0,14.0,normal_marketer,north,Al Qirawan Dist.,24,11,2022,8,12,9,2022,7,30,10,24.830499,46.586191,0.7142857142857143,0.9642857142857143
1120368,4488947,1230000,3,1,3,146,5,3,6,1,0,حي الملقا,1.0,146.0,normal_marketer,north,Al Malqa Dist.,52,12,2022,8,11,17,2022,7,2,14,24.807214,46.593171,0.00684931506849315,1.0
2581010,4526954,1200000,3,1,3,162,15,4,4,1,0,حي الياسمين,14.0,12.0,normal_marketer,north,Al Yasmin Dist.,37,15,2022,8,8,13,2022,7,17,16,24.826293,46.643507,0.8571428571428571,0.9642857142857143
2303434,4617774,90000,2,1,2,189,29,,4,1,1,حي التعاون,,,owner,north,Al Taawun Dist.,13,12,2022,8,11,20,2022,8,10,18,24.776447,46.705807,,
2412604,4504025,900000,4,2,4,159,36,9,2,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,47,11,2022,8,12,14,2022,7,7,15,24.820584,46.630315,,
640349,4572725,1000000,4,1,3,135,40,0,4,1,0,حي القيروان,10.0,14.0,normal_marketer,north,Al Qirawan Dist.,24,11,2022,8,12,9,2022,7,30,10,24.828092,46.58337,0.7142857142857143,0.9642857142857143
2089816,4444153,980000,4,1,3,159,60,7,2,1,0,حي الياسمين,11.0,14.0,normal_marketer,north,Al Yasmin Dist.,64,11,2022,8,12,13,2022,6,19,21,24.82114,46.629,0.7857142857142857,1.0324675324675325
1120368,4246809,965000,4,1,3,131,36,1,3,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,128,14,2022,8,9,16,2022,4,17,4,24.834399,46.645488,,
2413623,4547471,1200000,3,1,3,120,40,2,2,1,1,حي الندى,9.0,13.0,exclusive_marketer,north,An Nada Dist.,31,22,2022,8,1,11,2022,7,23,10,24.802731,46.68313,0.6923076923076923,1.0256410256410255
2611985,4578486,900000,3,1,2,102,30,0,6,1,0,حي النرجس,12.0,9.0,normal_marketer,north,An Narjis Dist.,23,11,2022,8,12,0,2022,7,31,19,24.845296,46.670023,0.75,0.9444444444444444
1914007,4259474,1200000,4,2,3,218,36,0,1,1,0,حي الياسمين,,,owner,north,Al Yasmin Dist.,124,11,2022,8,12,13,2022,4,21,19,24.826369,46.653553,,
2447166,4604537,740000,3,1,3,128,36,10,6,1,0,حي الملقا,11.0,12.0,owner,north,Al Malqa Dist.,16,12,2022,8,11,14,2022,8,7,16,24.799756,46.620837,0.9166666666666666,0.9696969696969697
397697,4622867,900000,4,1,2,155,34,8,3,1,1,حي الورود,12.0,13.0,normal_marketer,north,Al Wurud Dist.,11,11,2022,8,12,8,2022,8,11,23,24.727273,46.685607,0.9230769230769231,0.9935897435897436
2441326,4491104,900000,3,1,2,150,26,11,2,1,0,حي الملقا,10.0,15.0,normal_marketer,north,Al Malqa Dist.,51,14,2022,8,9,18,2022,7,3,1,24.813754,46.610446,0.6666666666666666,1.0
2441326,4461743,1300000,4,1,3,198,30,1,1,1,1,حي الملقا,,,normal_marketer,north,Al Malqa Dist.,60,14,2022,8,9,18,2022,6,24,14,24.817599,46.612238,,
1117913,4546398,1200000,4,1,3,184,36,3,4,1,0,حي الياسمين,10.0,18.0,normal_marketer,north,Al Yasmin Dist.,31,11,2022,8,12,11,2022,7,22,22,24.822073,46.625495,0.5555555555555556,1.0222222222222221
2041815,4373434,1000000,3,2,2,143,36,0,1,1,0,حي الياسمين,10.0,14.0,exclusive_marketer,north,Al Yasmin Dist.,83,14,2022,8,9,16,2022,5,31,22,24.820393,46.643066,0.7142857142857143,1.0214285714285714
640349,4563049,975000,3,1,3,138,36,0,6,1,0,حي القيروان,10.0,14.0,normal_marketer,north,Al Qirawan Dist.,27,11,2022,8,12,9,2022,7,27,12,24.826459,46.586337,0.7142857142857143,0.9857142857142858
1120368,4563415,1330000,3,1,3,155,25,5,4,1,0,حي العارض,1.0,155.0,owner,north,Al Arid Dist.,27,12,2022,8,11,17,2022,7,27,14,24.830592,46.619805,0.0064516129032258064,1.0
170482,4583120,1300000,5,1,4,190,36,2,3,1,0,حي الملقا,,,normal_marketer,north,Al Malqa Dist.,21,11,2022,8,12,11,2022,8,1,21,24.806026,46.598242,,
2441326,4537442,1100000,4,2,3,173,30,3,1,1,0,حي الملقا,15.0,12.0,normal_marketer,north,Al Malqa Dist.,34,12,2022,8,11,19,2022,7,20,8,24.820143,46.605047,0.8,0.9611111111111111
2447166,4604548,740000,3,1,3,129,36,10,6,1,0,حي الملقا,11.0,12.0,owner,north,Al Malqa Dist.,16,12,2022,8,11,14,2022,8,7,16,24.80116,46.619971,0.9166666666666666,0.9772727272727273
2413623,4571258,1150000,2,1,3,174,20,3,1,1,1,حي الملقا,15.0,12.0,normal_marketer,north,Al Malqa Dist.,25,11,2022,8,12,14,2022,7,29,20,24.817564,46.605229,0.8,0.9666666666666667
1490389,4463729,1300000,3,1,3,171,30,2,1,1,1,حي الملقا,11.0,16.0,normal_marketer,north,Al Malqa Dist.,59,12,2022,8,10,21,2022,6,25,1,24.792788,46.614738,0.6875,0.9715909090909091
104193,4601800,1150000,4,1,3,168,36,3,4,1,0,حي القيروان,12.0,14.0,exclusive_marketer,north,Al Qirawan Dist.,16,16,2022,8,7,14,2022,8,6,21,24.825502,46.599171,0.8571428571428571,1.0
2441326,4513711,930000,1,1,3,140,30,9,1,1,0,حي الصحافة,15.0,9.0,normal_marketer,north,As Sahafah Dist.,41,14,2022,8,9,18,2022,7,13,16,24.801546,46.641806,0.6,1.037037037037037
2581010,4527202,1100000,3,1,3,135,30,2,3,1,0,حي الملقا,13.0,10.0,normal_marketer,north,Al Malqa Dist.,37,15,2022,8,8,13,2022,7,17,17,24.798634,46.600247,0.7692307692307693,1.0384615384615385
2581010,4527529,1300000,3,1,3,174,30,3,3,1,0,حي الملقا,15.0,12.0,normal_marketer,north,Al Malqa Dist.,37,13,2022,8,10,12,2022,7,17,18,24.797594,46.600177,0.8,0.9666666666666667
1002539,4596164,1500000,4,2,4,200,20,0,1,1,0,حي الملقا,12.0,17.0,normal_marketer,north,Al Malqa Dist.,18,11,2022,8,12,9,2022,8,5,9,24.804339,46.615344,0.7058823529411765,0.9803921568627451
2581010,4527179,1200000,3,1,3,168,20,3,2,1,0,حي القيروان,14.0,12.0,normal_marketer,north,Al Qirawan Dist.,37,15,2022,8,8,13,2022,7,17,17,24.874767,46.556937,0.8571428571428571,1.0
2041815,4589155,1150000,4,2,3,161,30,0,3,1,0,حي النرجس,10.0,16.0,exclusive_marketer,north,An Narjis Dist.,20,14,2022,8,9,16,2022,8,3,12,24.857319,46.66106,0.625,1.00625
2605410,4571269,950000,4,1,3,134,36,6,4,1,0,حي الملقا,11.0,12.0,normal_marketer,north,Al Malqa Dist.,25,12,2022,8,11,11,2022,7,29,20,24.817095,46.596737,0.9166666666666666,1.0151515151515151
1120368,4450230,1050000,4,1,3,163,36,0,3,1,0,حي النرجس,,,owner,north,An Narjis Dist.,63,14,2022,8,9,17,2022,6,21,14,24.830717,46.678523,,
1717670,4529523,850000,3,1,3,105,36,,1,1,1,حي القيروان,,,,north,Al Qirawan Dist.,36,16,2022,8,7,9,2022,7,18,6,24.873623,46.560089,,
1120368,4450224,1050000,4,1,3,163,36,0,3,1,0,حي النرجس,,,owner,north,An Narjis Dist.,63,14,2022,8,9,17,2022,6,21,14,24.82427,46.681393,,
2405716,4510164,1100000,4,1,4,142,30,0,2,1,0,حي العارض,,,normal_marketer,north,Al Arid Dist.,42,13,2022,8,10,13,2022,7,12,5,24.88449,46.605702,,
814187,4365787,825000,2,1,1,123,36,8,3,1,1,حي الملقا,,,normal_marketer,north,Al Malqa Dist.,85,11,2022,8,12,14,2022,5,29,22,24.795748,46.622408,,
2441326,4517156,1280000,3,0,2,146,30,0,4,1,0,حي الملقا,15.0,10.0,normal_marketer,north,Al Malqa Dist.,40,14,2022,8,9,18,2022,7,14,16,24.811723,46.616647,0.6666666666666666,0.9733333333333334
940567,4277068,900000,3,1,2,145,30,13,1,1,0,حي الصحافة,,,exclusive_marketer,north,As Sahafah Dist.,115,47,2022,7,7,1,2022,4,30,3,24.804641,46.649494,,
2041815,4560128,950000,4,1,3,151,31,11,2,1,0,حي النزهة,10.0,15.0,exclusive_marketer,north,An Nuzhah Dist.,28,14,2022,8,9,16,2022,7,26,16,24.758261,46.715324,0.6666666666666666,1.0066666666666666
640349,4594867,1200000,4,1,3,168,35,4,4,1,0,حي القيروان,12.0,14.0,normal_marketer,north,Al Qirawan Dist.,18,11,2022,8,12,9,2022,8,4,20,24.826984,46.603454,0.8571428571428571,1.0
974071,4281116,900000,3,1,2,145,30,11,1,1,0,حي الصحافة,,,normal_marketer,north,As Sahafah Dist.,111,24,2022,7,30,19,2022,5,4,7,24.807787,46.646904,,
640349,4572647,1180000,4,1,3,144,41,2,6,1,0,حي القيروان,10.0,14.0,normal_marketer,north,Al Qirawan Dist.,24,11,2022,8,12,9,2022,7,30,10,24.831331,46.599905,0.7142857142857143,1.0285714285714285
1442012,4572915,1000000,4,1,3,135,30,0,1,1,0,حي القيروان,10.0,14.0,normal_marketer,north,Al Qirawan Dist.,24,13,2022,8,10,8,2022,7,30,12,24.831339,46.586546,0.7142857142857143,0.9642857142857143
87549,4578938,650000,3,1,2,90,36,13,1,1,1,حي الندى,30.0,3.0,normal_marketer,north,An Nada Dist.,22,22,2022,7,31,21,2022,7,31,21,24.805505,46.68468,0.1,1.0
2440803,4510599,1150000,4,1,3,168,36,3,4,1,0,حي القيروان,1.0,168.0,owner,north,Al Qirawan Dist.,42,18,2022,8,5,3,2022,7,12,14,24.821055,46.597429,0.005952380952380952,1.0
640349,4560656,1250000,4,1,3,182,36,1,2,1,0,حي الملقا,12.0,15.0,normal_marketer,north,Al Malqa Dist.,28,11,2022,8,12,9,2022,7,26,18,24.816081,46.609142,0.8,1.011111111111111
1565921,4466924,950000,1,1,3,144,36,10,1,1,0,حي الصحافة,13.0,11.0,normal_marketer,north,As Sahafah Dist.,58,11,2022,8,12,13,2022,6,25,21,24.801004,46.642436,0.8461538461538461,1.006993006993007
2475580,4528973,800000,3,1,3,128,30,10,6,1,0,حي الملقا,30.0,4.0,exclusive_marketer,north,Al Malqa Dist.,36,36,2022,7,18,0,2022,7,18,0,24.81565,46.592502,0.13333333333333333,1.0666666666666667
120924,4417356,1350000,3,2,3,160,35,1,4,1,1,حي الربيع,12.0,13.0,exclusive_marketer,north,Al Rabie Dist.,71,17,2022,8,6,17,2022,6,12,23,24.796392,46.668175,0.9230769230769231,1.0256410256410255
1729662,4409254,1250000,3,0,3,133,5,0,4,1,0,حي القيروان,,,normal_marketer,north,Al Qirawan Dist.,73,11,2022,8,12,14,2022,6,10,23,24.821819,46.590013,,
2581010,4527155,1140000,3,1,3,140,20,1,4,1,0,حي الملقا,13.0,11.0,normal_marketer,north,Al Malqa Dist.,37,15,2022,8,8,13,2022,7,17,17,24.798916,46.600015,0.8461538461538461,0.9790209790209791
1522886,4610266,1500000,3,2,3,240,36,0,1,1,0,حي القيروان,15.0,16.0,exclusive_marketer,north,Al Qirawan Dist.,14,11,2022,8,11,21,2022,8,8,22,24.827469,46.595006,0.9375,1.0
2188500,4236783,1009000,2,1,3,225,30,0,4,1,0,حي القيروان,15.0,15.0,owner,north,Al Qirawan Dist.,131,12,2022,8,11,13,2022,4,13,23,24.829451,46.585773,1.0,1.0
1545948,4214347,1748000,3,1,5,175,28,0,9,1,0,حي الملقا,,,agent,north,Al Malqa Dist.,138,16,2022,8,7,3,2022,4,7,3,24.783899,46.586582,,
1773534,4434916,1350000,4,2,4,152,25,0,3,1,1,حي النرجس,15.0,10.0,exclusive_marketer,north,An Narjis Dist.,67,12,2022,8,11,15,2022,6,17,16,24.83577,46.665676,0.6666666666666666,1.0133333333333334
130365,4572371,750000,3,1,2,179,34,13,1,1,0,حي العقيق,13.0,14.0,normal_marketer,north,Al Aqiq Dist.,24,12,2022,8,11,4,2022,7,30,4,24.773805,46.630783,0.9285714285714286,0.9835164835164835
130365,4524601,1000000,3,1,3,133,11,0,1,1,0,حي القيروان,12.0,11.0,normal_marketer,north,Al Qirawan Dist.,37,17,2022,8,6,14,2022,7,16,22,24.873878,46.562273,0.9166666666666666,1.0075757575757576
799473,4274757,1300000,3,3,3,200,20,13,1,1,0,حي العقيق,,,exclusive_marketer,north,Al Aqiq Dist.,117,12,2022,8,11,8,2022,4,28,18,24.782051,46.633155,,
2188500,4209137,689000,2,1,3,97,29,0,4,1,0,حي القيروان,,,owner,north,Al Qirawan Dist.,139,32,2022,7,22,2,2022,4,5,21,24.83235,46.585571,,
1675714,4298427,1400000,3,0,3,220,19,0,1,0,0,حي القيروان,20.0,11.0,exclusive_marketer,north,Al Qirawan Dist.,104,25,2022,7,29,19,2022,5,11,2,24.877121,46.560043,0.55,1.0
211890,4383683,1000000,3,1,3,110,31,,3,1,0,حي الربيع,10.0,11.0,normal_marketer,north,Al Rabie Dist.,80,13,2022,8,10,20,2022,6,4,0,24.795818,46.660698,0.9090909090909091,1.0
2160963,4573131,1150000,4,1,3,168,30,3,4,1,0,حي القيروان,14.0,12.0,exclusive_marketer,north,Al Qirawan Dist.,24,12,2022,8,11,13,2022,7,30,13,24.825582,46.598626,0.8571428571428571,1.0
2188500,4340261,809000,3,2,3,143,30,0,4,1,0,حي القيروان,12.0,11.0,owner,north,Al Qirawan Dist.,93,34,2022,7,20,14,2022,5,22,18,24.830231,46.588272,0.9166666666666666,1.0833333333333333
1314448,4585868,1150000,3,3,5,174,15,7,1,1,1,حي الملقا,30.0,6.0,exclusive_marketer,north,Al Malqa Dist.,21,21,2022,8,2,17,2022,8,2,17,24.787058,46.60811,0.2,0.9666666666666667
53924,4427420,750000,3,1,2,137,36,10,1,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,69,12,2022,8,11,7,2022,6,15,15,24.82048,46.630703,,
795539,4293564,1200000,3,1,3,150,30,5,2,1,1,حي الياسمين,15.0,10.0,exclusive_marketer,north,Al Yasmin Dist.,106,25,2022,7,29,18,2022,5,9,18,24.82098,46.654812,0.6666666666666666,1.0
1773534,4459593,850000,3,1,3,90,30,0,2,1,0,حي النرجس,10.0,9.0,exclusive_marketer,north,An Narjis Dist.,61,12,2022,8,11,15,2022,6,23,18,24.846762,46.675995,0.9,1.0
53924,3746590,700000,3,1,3,134,12,10,2,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,271,12,2022,8,11,7,2021,11,25,17,24.826271,46.652225,,
53924,4403468,760000,3,1,2,120,35,,2,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,75,12,2022,8,11,7,2022,6,9,5,24.82828,46.645111,,
364389,4460694,1250000,3,1,3,133,30,0,4,1,0,حي التعاون,15.0,8.0,normal_marketer,north,Al Taawun Dist.,60,14,2022,8,9,3,2022,6,23,23,24.775549,46.702869,0.5333333333333333,1.1083333333333334
1773534,4459637,1350000,4,1,4,175,30,0,2,1,0,حي النرجس,14.0,12.0,exclusive_marketer,north,An Narjis Dist.,61,12,2022,8,11,15,2022,6,23,18,24.868587,46.656013,0.8571428571428571,1.0416666666666667
312665,4475650,1250000,3,1,3,134,35,1,2,1,0,حي المروج,10.0,13.0,exclusive_marketer,north,Al Muruj Dist.,56,17,2022,8,6,12,2022,6,28,7,24.750395,46.665707,0.7692307692307693,1.0307692307692307
1003484,4561270,1300000,3,1,3,135,5,0,1,0,0,حي حطين,1.0,135.0,exclusive_marketer,north,Hiteen Dist.,27,12,2022,8,11,17,2022,7,26,20,24.760227,46.613403,0.007407407407407408,1.0
53924,4060917,850000,3,2,3,147,35,,1,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,183,12,2022,8,11,7,2022,2,21,16,24.828421,46.644493,,
53924,3907821,950000,3,2,3,188,36,,2,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,225,12,2022,8,11,7,2022,1,9,23,24.828463,46.64455,,
53924,4545432,1000000,4,1,3,180,36,6,4,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,32,12,2022,8,11,7,2022,7,22,17,24.813976,46.653091,,
211890,4533597,1300000,2,1,3,135,36,0,1,1,0,حي حطين,10.0,13.0,normal_marketer,north,Hiteen Dist.,35,13,2022,8,10,20,2022,7,19,8,24.760309,46.613483,0.7692307692307693,1.0384615384615385
53924,4271760,825000,2,1,3,170,36,3,1,1,0,حي الياسمين,,,normal_marketer,north,Al Yasmin Dist.,118,12,2022,8,11,7,2022,4,26,22,24.828314,46.644474,,
2188500,4483404,819000,3,2,3,139,30,0,4,1,0,حي القيروان,11.0,12.0,owner,north,Al Qirawan Dist.,54,54,2022,6,30,13,2022,6,30,13,24.829931,46.586864,0.9166666666666666,1.053030303030303
1837834,4442124,1600000,3,1,4,180,15,0,2,1,0,حي النرجس,15.0,12.0,exclusive_marketer,north,An Narjis Dist.,65,12,2022,8,11,14,2022,6,19,14,24.845747,46.680378,0.8,1.0
460887,4379436,1200000,3,2,3,160,60,0,4,1,0,حي الملقا,10.0,16.0,exclusive_marketer,north,Al Malqa Dist.,82,13,2022,8,10,4,2022,6,2,17,24.780592,46.586014,0.625,1.0
1485987,4507915,1449000,5,3,5,300,36,3,1,1,1,حي الملقا,5.0,60.0,exclusive_marketer,north,Al Malqa Dist.,43,12,2022,8,11,1,2022,7,11,0,24.814095,46.58987,0.08333333333333333,1.0
1485987,4338902,949000,3,2,3,131,35,0,1,0,0,حي العارض,1.0,131.0,agent,north,Al Arid Dist.,93,12,2022,8,11,1,2022,5,22,12,24.883169,46.63282,0.007633587786259542,1.0
1837834,4487426,950000,3,2,3,170,36,7,1,1,0,حي الياسمين,10.0,17.0,exclusive_marketer,north,Al Yasmin Dist.,52,12,2022,8,11,14,2022,7,1,21,24.828466,46.644478,0.5882352941176471,1.0
2188500,4236748,849000,3,2,3,140,30,0,4,1,0,حي القيروان,,,owner,north,Al Qirawan Dist.,131,12,2022,8,11,13,2022,4,13,23,24.830299,46.588177,,
144882,4311845,750000,4,1,2,147,35,6,1,1,1,حي الصحافة,,,exclusive_marketer,north,As Sahafah Dist.,100,93,2022,5,22,0,2022,5,14,21,24.809629,46.642544,,
719522,4420791,1600000,4,1,4,430,15,0,4,0,0,حي العارض,,,,north,Al Arid Dist.,71,13,2022,8,10,17,2022,6,13,20,24.880522,46.624371,,
786077,3666191,272000,4,1,2,129,30,13,1,1,0,حي الدار البيضاء,,,exclusive_marketer,south,Al Dar Al Baida Dist.,295,21,2022,8,2,18,2021,11,1,0,24.560622,46.796867,,
142392,4068722,300000,3,1,2,104,30,5,4,1,0,حي بدر,50.0,2.0,agent,south,Badr Dist.,181,13,2022,8,9,23,2022,2,23,19,24.56039,46.710308,0.04,1.04
1524930,4214989,357500,3,1,2,131,30,8,1,1,0,حي العزيزية,,,owner,south,Al Aziziyah Dist.,138,11,2022,8,12,15,2022,4,7,13,24.584812,46.776971,,
2042665,4179425,850000,6,1,5,232,20,0,1,1,0,حي الصوارى,20.0,11.0,owner,south,As Swaryee Dist.,149,11,2022,8,11,22,2022,3,27,13,21.787928,39.101654,0.55,1.0545454545454545
375841,3333431,400000,5,1,4,239,25,0,3,1,0,حي الدار البيضاء,,,exclusive_marketer,south,Al Dar Al Baida Dist.,422,72,2022,6,12,17,2021,6,27,17,24.556818,46.775127,,
550254,1130793,400000,5,2,3,230,35,29,5,1,0,حي الاسكان,,,,south,Al Iskan Dist.,1455,17,2022,8,6,19,2018,8,28,23,24.57633399963379,46.841434478759766,,
514400,3983909,330000,4,1,2,126,25,11,1,1,0,حي الدار البيضاء,,,owner,south,Al Dar Al Baida Dist.,204,11,2022,8,12,15,2022,1,31,0,24.553862,46.780675,,
182291,3137916,550000,2,1,1,105,5,,2,1,0,حي بدر,,,normal_marketer,south,Badr Dist.,491,24,2022,7,30,19,2021,4,18,22,24.544312,46.721241,,
221136,3727682,300000,3,1,2,110,30,10,1,1,0,حي بدر,,,agent,south,Badr Dist.,276,31,2022,7,23,4,2021,11,20,16,24.531321,46.687092,,
2566457,4425190,400000,4,1,2,134,5,10,1,0,0,حي الدار البيضاء,5.0,26.0,owner,south,Al Dar Al Baida Dist.,69,27,2022,7,27,11,2022,6,14,21,24.571268,46.78883,0.19230769230769232,1.0307692307692307
2102223,3742487,250000,4,1,3,122,19,10,1,1,0,حي الدار البيضاء,,,owner,south,Al Dar Al Baida Dist.,272,13,2022,8,9,22,2021,11,24,15,24.5706,46.793989,,
1145943,4167433,330000,5,1,3,180,20,29,7,1,0,حي الاسكان,12.0,15.0,owner,south,Al Iskan Dist.,153,21,2022,8,2,16,2022,3,23,18,24.562443,46.851151,0.8,1.0
56960,3883855,480000,3,1,5,160,36,2,4,1,0,حي عكاظ,,,normal_marketer,south,Uqaz Dist.,231,98,2022,5,17,9,2022,1,3,23,24.529943,46.655789,,
129534,4387128,450000,5,2,4,206,1,10,2,1,0,حي الدار البيضاء,10.0,20.0,owner,south,Al Dar Al Baida Dist.,79,12,2022,8,11,7,2022,6,4,23,24.563952,46.778258,0.5,1.03
825202,3656165,300000,3,1,2,140,20,0,1,1,0,حي الدار البيضاء,,,owner,south,Al Dar Al Baida Dist.,299,53,2022,7,1,20,2021,10,28,4,24.56473,46.798157,,
372727,3932329,580000,6,1,3,200,40,0,2,1,0,حي بدر,10.0,20.0,owner,south,Badr Dist.,219,12,2022,8,11,18,2022,1,16,17,24.550854,46.725632,0.5,1.0
262727,3092633,320000,4,1,2,150,30,13,1,1,0,حي الشفا,10.0,15.0,exclusive_marketer,south,Ash Shifa Dist.,507,13,2022,8,9,22,2021,4,3,16,24.558098,46.69051,0.6666666666666666,1.0
469976,3682236,420000,4,1,2,145,30,6,1,1,0,حي الدار البيضاء,,,exclusive_marketer,south,Al Dar Al Baida Dist.,289,21,2022,8,1,20,2021,11,6,22,24.570667,46.792976,,
711204,4311111,320000,4,2,2,159,20,12,7,1,0,حي بدر,50.0,3.0,owner,south,Badr Dist.,101,65,2022,6,19,12,2022,5,14,18,24.528589,46.686646,0.06,1.06
1414969,4406203,400000,6,1,2,166,30,10,7,1,1,حي بدر,100.0,1.0,owner,south,Badr Dist.,74,65,2022,6,19,12,2022,6,9,21,24.54965,46.730732,0.01,1.66
1576959,3619969,570000,5,1,3,220,30,0,1,1,0,حي الدار البيضاء,,,agent,south,Al Dar Al Baida Dist.,313,15,2022,8,8,12,2021,10,14,15,24.565481,46.805859,,
797620,2529828,400000,5,2,3,200,20,20,6,1,0,حي الاسكان,,,owner,south,Al Iskan Dist.,691,16,2022,8,6,22,2020,10,1,0,24.574436,46.844883,,
581630,4413167,270000,3,1,2,100,5,14,7,1,0,حي بدر,72.0,1.0,owner,south,Badr Dist.,72,19,2022,8,4,14,2022,6,11,23,24.546444,46.721031,0.013888888888888888,1.3888888888888888
1576959,3809399,650000,7,2,3,258,30,0,2,1,0,حي بدر,,,agent,south,Badr Dist.,252,15,2022,8,8,12,2021,12,14,15,24.526037,46.688576,,
2366416,4368294,7500000,5,1,5,217,30,,2,1,0,حي المروة,,,owner,south,Al Marwah Dist.,85,65,2022,6,19,12,2022,5,30,17,24.538677,46.660751,,
2538535,4375470,390000,4,1,3,122,30,7,4,1,0,حي الدار البيضاء,36.0,3.0,owner,south,Al Dar Al Baida Dist.,83,65,2022,6,19,12,2022,6,1,16,24.569769,46.79134,0.08333333333333333,1.1296296296296295
514400,4427914,350000,4,2,2,126,30,13,4,1,0,حي الدار البيضاء,,,owner,south,Al Dar Al Baida Dist.,69,17,2022,8,5,23,2022,6,15,17,24.566808,46.809344,,
1576959,3822670,625000,5,1,3,220,30,,2,1,0,حي بدر,,,agent,south,Badr Dist.,248,15,2022,8,8,12,2021,12,18,18,24.534668,46.695473,,
476586,3950915,400000,3,1,2,148,25,10,5,0,0,حي بدر,,,owner,south,Badr Dist.,214,22,2022,8,1,12,2022,1,21,17,24.543392,46.727886,,
1309091,4379968,330000,3,1,2,140,30,10,2,1,0,حي بدر,1.0,140.0,owner,south,Badr Dist.,82,60,2022,6,24,18,2022,6,2,20,24.544693,46.726894,0.007142857142857143,1.0
2584313,4445305,820000,7,1,4,239,29,4,2,1,1,حي بدر,25.0,9.0,owner,south,Badr Dist.,64,64,2022,6,20,8,2022,6,20,8,24.549026,46.730759,0.36,1.0622222222222222
305108,4270851,380000,3,1,2,120,36,9,5,1,0,حي الدار البيضاء,,,owner,south,Al Dar Al Baida Dist.,119,20,2022,8,3,11,2022,4,26,12,24.564726,46.78072,,
2348095,4354695,410000,2,1,2,120,30,3,4,1,0,حي عكاظ,,,owner,south,Uqaz Dist.,89,33,2022,7,21,8,2022,5,26,16,24.511852,46.686286,,
354005,3711720,390000,4,1,2,135,30,10,2,0,0,حي الدار البيضاء,30.0,4.0,owner,south,Al Dar Al Baida Dist.,280,14,2022,8,8,23,2021,11,15,20,24.570391,46.793831,0.13333333333333333,1.125
56960,3795332,430000,5,1,3,210,30,9,1,1,0,حي بدر,,,normal_marketer,south,Badr Dist.,256,98,2022,5,17,9,2021,12,10,17,24.53186,46.689763,,
96732,4381164,290000,4,1,2,136,30,12,4,1,0,حي الدار البيضاء,,,owner,south,Al Dar Al Baida Dist.,81,14,2022,8,9,17,2022,6,3,9,24.563612,46.777683,,
955677,4324421,280000,4,1,3,128,31,8,1,0,0,حي بدر,,,owner,south,Badr Dist.,97,65,2022,6,19,12,2022,5,18,8,24.546318,46.729868,,
